year,month,date,long_portfolio,short_portfolio,strategy_return,long_holdings_count,short_holdings_count,total_holdings,rebalanced,strategy_name,mkt_exret,rf
2012,7,2012-07-01,0.00018247194600000128,0.0,0.00018247194600000128,100,0,100,True,Long-Only,0.012598,0.0
2012,8,2012-08-01,0.016036622280999998,0.0,0.016036622280999998,100,0,100,True,Long-Only,0.019763,0.0001
2012,9,2012-09-01,0.015963789000999998,0.0,0.015963789000999998,100,0,100,True,Long-Only,0.024236,0.0001
2012,10,2012-10-01,-0.006237572345000001,0.0,-0.006237572345000001,100,0,100,True,Long-Only,-0.019789,0.0001
2012,11,2012-11-01,0.014518377467,0.0,0.014518377467,100,0,100,True,Long-Only,0.002847,0.0001
2012,12,2012-12-01,0.007424439102000001,0.0,0.007424439102000001,100,0,100,True,Long-Only,0.007068,0.0001
2013,1,2013-01-01,0.053495094588999995,0.0,0.053495094588999995,100,0,100,True,Long-Only,0.050428,0.0
2013,2,2013-02-01,0.021560671634000005,0.0,0.021560671634000005,100,0,100,True,Long-Only,0.011061,0.0
2013,3,2013-03-01,0.055577301856,0.0,0.055577301856,100,0,100,True,Long-Only,0.035988,0.0
2013,4,2013-04-01,0.017692293829000002,0.0,0.017692293829000002,100,0,100,True,Long-Only,0.018086,0.0
2013,5,2013-05-01,0.025007175616000007,0.0,0.025007175616000007,100,0,100,True,Long-Only,0.020763,0.0
2013,6,2013-06-01,-0.0011145445029999992,0.0,-0.0011145445029999992,100,0,100,True,Long-Only,-0.014999,0.0
2013,7,2013-07-01,0.066005419496,0.0,0.066005419496,100,0,100,True,Long-Only,0.049462,0.0
2013,8,2013-08-01,-0.029144208762,0.0,-0.029144208762,100,0,100,True,Long-Only,-0.031298,0.0
2013,9,2013-09-01,0.040301198521,0.0,0.040301198521,100,0,100,True,Long-Only,0.029749,0.0
2013,10,2013-10-01,0.047407115276,0.0,0.047407115276,100,0,100,True,Long-Only,0.044596,0.0
2013,11,2013-11-01,0.028626807151999993,0.0,0.028626807151999993,100,0,100,True,Long-Only,0.028049,0.0
2013,12,2013-12-01,0.022373140671,0.0,0.022373140671,100,0,100,True,Long-Only,0.023563,0.0
2014,1,2014-01-01,-0.031947830875,0.0,-0.031947830875,100,0,100,True,Long-Only,-0.035583,0.0
2014,2,2014-02-01,0.048973168037,0.0,0.048973168037,100,0,100,True,Long-Only,0.043117,0.0
2014,3,2014-03-01,0.015110632914000001,0.0,0.015110632914000001,100,0,100,True,Long-Only,0.006932,0.0
2014,4,2014-04-01,0.009553356059999999,0.0,0.009553356059999999,100,0,100,True,Long-Only,0.006201,0.0
2014,5,2014-05-01,0.016990141218,0.0,0.016990141218,100,0,100,True,Long-Only,0.02103,0.0
2014,6,2014-06-01,0.016048380996,0.0,0.016048380996,100,0,100,True,Long-Only,0.019058,0.0
2014,7,2014-07-01,-0.013526473440999998,0.0,-0.013526473440999998,100,0,100,True,Long-Only,-0.01508,0.0
2014,8,2014-08-01,0.049994842306000015,0.0,0.049994842306000015,100,0,100,True,Long-Only,0.037655,0.0
2014,9,2014-09-01,-0.020422172498,0.0,-0.020422172498,100,0,100,True,Long-Only,-0.015514,0.0
2014,10,2014-10-01,0.036768928589999986,0.0,0.036768928589999986,100,0,100,True,Long-Only,0.023201,0.0
2014,11,2014-11-01,0.034725929376999996,0.0,0.034725929376999996,100,0,100,True,Long-Only,0.024534,0.0
2014,12,2014-12-01,0.01295150464,0.0,0.01295150464,100,0,100,True,Long-Only,-0.004189,0.0
2015,1,2015-01-01,-0.021488846881000005,0.0,-0.021488846881000005,100,0,100,True,Long-Only,-0.031041,0.0
2015,2,2015-02-01,0.052776166333999994,0.0,0.052776166333999994,100,0,100,True,Long-Only,0.054893,0.0
2015,3,2015-03-01,-0.005252464294000001,0.0,-0.005252464294000001,100,0,100,True,Long-Only,-0.017396,0.0
2015,4,2015-04-01,0.0056841960289999984,0.0,0.0056841960289999984,100,0,100,True,Long-Only,0.008521,0.0
2015,5,2015-05-01,0.0033125382919999987,0.0,0.0033125382919999987,100,0,100,True,Long-Only,0.010491,0.0
2015,6,2015-06-01,-0.020276364321000006,0.0,-0.020276364321000006,100,0,100,True,Long-Only,-0.021012,0.0
2015,7,2015-07-01,0.011408902504999999,0.0,0.011408902504999999,100,0,100,True,Long-Only,0.019742,0.0
2015,8,2015-08-01,-0.062224264281,0.0,-0.062224264281,100,0,100,True,Long-Only,-0.062581,0.0
2015,9,2015-09-01,-0.017299966825,0.0,-0.017299966825,100,0,100,True,Long-Only,-0.026443,0.0
2015,10,2015-10-01,0.057982695051999995,0.0,0.057982695051999995,100,0,100,True,Long-Only,0.082983,0.0
2015,11,2015-11-01,0.0020917481919999993,0.0,0.0020917481919999993,100,0,100,True,Long-Only,0.000505,0.0
2015,12,2015-12-01,-0.030141124545,0.0,-0.030141124545,100,0,100,True,Long-Only,-0.01753,0.0001
2016,1,2016-01-01,-0.037692007786,0.0,-0.037692007786,100,0,100,True,Long-Only,-0.050735,0.0001
2016,2,2016-02-01,0.026708137174000002,0.0,0.026708137174000002,100,0,100,True,Long-Only,-0.004128,0.0002
2016,3,2016-03-01,0.069612689314,0.0,0.069612689314,100,0,100,True,Long-Only,0.065991,0.0002
2016,4,2016-04-01,-0.009104717877212001,0.0,-0.009104717877212001,100,0,100,True,Long-Only,0.002699,0.0001
2016,5,2016-05-01,-0.006006878267999997,0.0,-0.006006878267999997,100,0,100,True,Long-Only,0.015329,0.0001
2016,6,2016-06-01,0.0029820629740000006,0.0,0.0029820629740000006,100,0,100,True,Long-Only,0.000906,0.0002
2016,7,2016-07-01,0.040550969299999996,0.0,0.040550969299999996,100,0,100,True,Long-Only,0.03561,0.0002
2016,8,2016-08-01,-0.005366531833,0.0,-0.005366531833,100,0,100,True,Long-Only,-0.001219,0.0002
2016,9,2016-09-01,0.0036647076440000006,0.0,0.0036647076440000006,100,0,100,True,Long-Only,-0.001234,0.0002
2016,10,2016-10-01,-0.011434390862999999,0.0,-0.011434390862999999,100,0,100,True,Long-Only,-0.019426,0.0002
2016,11,2016-11-01,0.06130366574299999,0.0,0.06130366574299999,100,0,100,True,Long-Only,0.034174,0.0001
2016,12,2016-12-01,0.019264464755,0.0,0.019264464755,100,0,100,True,Long-Only,0.018201,0.0003
2017,1,2017-01-01,0.01807881956,0.0,0.01807881956,100,0,100,True,Long-Only,0.017884,0.0004
2017,2,2017-02-01,0.037231419006,0.0,0.037231419006,100,0,100,True,Long-Only,0.037198,0.0004
2017,3,2017-03-01,-0.009118558839999999,0.0,-0.009118558839999999,100,0,100,True,Long-Only,-0.000389,0.0003
2017,4,2017-04-01,0.005400404005999999,0.0,0.005400404005999999,100,0,100,True,Long-Only,0.009091,0.0005
2017,5,2017-05-01,0.010679985109,0.0,0.010679985109,100,0,100,True,Long-Only,0.011576,0.0006
2017,6,2017-06-01,-0.001670692914000001,0.0,-0.001670692914000001,100,0,100,True,Long-Only,0.004814,0.0006
2017,7,2017-07-01,0.008895244636000001,0.0,0.008895244636000001,100,0,100,True,Long-Only,0.019349,0.0007
2017,8,2017-08-01,0.0008549880929999995,0.0,0.0008549880929999995,100,0,100,True,Long-Only,0.000546,0.0009
2017,9,2017-09-01,0.020165917432159997,0.0,0.020165917432159997,100,0,100,True,Long-Only,0.019303,0.0009
2017,10,2017-10-01,0.005699882638,0.0,0.005699882638,100,0,100,True,Long-Only,0.022188,0.0009
2017,11,2017-11-01,0.038513549517,0.0,0.038513549517,100,0,100,True,Long-Only,0.028083,0.0008
2017,12,2017-12-01,0.006019578096999999,0.0,0.006019578096999999,100,0,100,True,Long-Only,0.009832,0.0009
2018,1,2018-01-01,0.040177645198,0.0,0.040177645198,100,0,100,True,Long-Only,0.056179,0.0012
2018,2,2018-02-01,-0.058834840028000004,0.0,-0.058834840028000004,100,0,100,True,Long-Only,-0.038947,0.0011
2018,3,2018-03-01,-0.019289995228,0.0,-0.019289995228,100,0,100,True,Long-Only,-0.026885,0.0011
2018,4,2018-04-01,-0.0023058209649999993,0.0,-0.0023058209649999993,100,0,100,True,Long-Only,0.002719,0.0014
2018,5,2018-05-01,0.010376202334000002,0.0,0.010376202334000002,100,0,100,True,Long-Only,0.021608,0.0014
2018,6,2018-06-01,0.0003151190209999993,0.0,0.0003151190209999993,100,0,100,True,Long-Only,0.004842,0.0014
2018,7,2018-07-01,0.054513510976,0.0,0.054513510976,100,0,100,True,Long-Only,0.036022,0.0016
2018,8,2018-08-01,0.023256303787000002,0.0,0.023256303787000002,100,0,100,True,Long-Only,0.030263,0.0016
2018,9,2018-09-01,0.005353166907000001,0.0,0.005353166907000001,100,0,100,True,Long-Only,0.004294,0.0015
2018,10,2018-10-01,-0.062574252705,0.0,-0.062574252705,100,0,100,True,Long-Only,-0.069403,0.0019
2018,11,2018-11-01,0.035558757296,0.0,0.035558757296,100,0,100,True,Long-Only,0.017859,0.0018
2018,12,2018-12-01,-0.09845427793,0.0,-0.09845427793,100,0,100,True,Long-Only,-0.091777,0.002
2019,1,2019-01-01,0.08452725687599999,0.0,0.08452725687599999,100,0,100,True,Long-Only,0.078684,0.0021
2019,2,2019-02-01,0.025229584501,0.0,0.025229584501,100,0,100,True,Long-Only,0.029729,0.0018
2019,3,2019-03-01,0.0024471829499999992,0.0,0.0024471829499999992,100,0,100,True,Long-Only,0.017924,0.0019
2019,4,2019-04-01,0.030265830513000004,0.0,0.030265830513000004,100,0,100,True,Long-Only,0.039313,0.0021
2019,5,2019-05-01,-0.060799066230000004,0.0,-0.060799066230000004,100,0,100,True,Long-Only,-0.065778,0.0021
2019,6,2019-06-01,0.06977956270100001,0.0,0.06977956270100001,100,0,100,True,Long-Only,0.06893,0.0018
2019,7,2019-07-01,0.007320262833,0.0,0.007320262833,100,0,100,True,Long-Only,0.013128,0.0019
2019,8,2019-08-01,-0.010965512232000001,0.0,-0.010965512232000001,100,0,100,True,Long-Only,-0.018092,0.0016
2019,9,2019-09-01,0.021159104587,0.0,0.021159104587,100,0,100,True,Long-Only,0.017181,0.0018
2019,10,2019-10-01,0.013850046036,0.0,0.013850046036,100,0,100,True,Long-Only,0.020432,0.0016
2019,11,2019-11-01,0.025540308358000002,0.0,0.025540308358000002,100,0,100,True,Long-Only,0.034047,0.0012
2019,12,2019-12-01,0.017465121370000003,0.0,0.017465121370000003,100,0,100,True,Long-Only,0.02859,0.0014
2020,1,2020-01-01,-0.015016546580000003,0.0,-0.015016546580000003,100,0,100,True,Long-Only,-0.001628,0.0013
2020,2,2020-02-01,-0.08917543368599999,0.0,-0.08917543368599999,100,0,100,True,Long-Only,-0.08411,0.0012
2020,3,2020-03-01,-0.153146310016,0.0,-0.153146310016,100,0,100,True,Long-Only,-0.125119,0.0013
2020,4,2020-04-01,0.12113342128999997,0.0,0.12113342128999997,100,0,100,True,Long-Only,0.126844,0.0
2020,5,2020-05-01,0.04450117447999999,0.0,0.04450117447999999,100,0,100,True,Long-Only,0.045282,0.0001
2020,6,2020-06-01,-0.010445451118,0.0,-0.010445451118,100,0,100,True,Long-Only,0.018388,0.0001
2020,7,2020-07-01,0.04700774674400001,0.0,0.04700774674400001,100,0,100,True,Long-Only,0.055101,0.0001
2020,8,2020-08-01,0.047883524866,0.0,0.047883524866,100,0,100,True,Long-Only,0.070065,0.0001
2020,9,2020-09-01,-0.019451364158,0.0,-0.019451364158,100,0,100,True,Long-Only,-0.039228,0.0001
2020,10,2020-10-01,-0.026153211744000003,0.0,-0.026153211744000003,100,0,100,True,Long-Only,-0.027666,0.0001
2020,11,2020-11-01,0.09650643371900001,0.0,0.09650643371900001,100,0,100,True,Long-Only,0.107546,0.0001
2020,12,2020-12-01,0.019176378309,0.0,0.019176378309,100,0,100,True,Long-Only,0.037121,0.0001
2021,1,2021-01-01,-0.012299866830000004,0.0,-0.012299866830000004,100,0,100,True,Long-Only,-0.011137,0.0001
2021,2,2021-02-01,0.032019225704,0.0,0.032019225704,100,0,100,True,Long-Only,0.026091,0.0
2021,3,2021-03-01,0.070868533064,0.0,0.070868533064,100,0,100,True,Long-Only,0.042439,0.0
2021,4,2021-04-01,0.044256279690999996,0.0,0.044256279690999996,100,0,100,True,Long-Only,0.052425,0.0
2021,5,2021-05-01,0.01632018896,0.0,0.01632018896,100,0,100,True,Long-Only,0.005487,0.0
2021,6,2021-06-01,-0.002014248418,0.0,-0.002014248418,100,0,100,True,Long-Only,0.022214,0.0
2021,7,2021-07-01,0.018627609184999998,0.0,0.018627609184999998,100,0,100,True,Long-Only,0.022748,0.0
2021,8,2021-08-01,0.019488229794000004,0.0,0.019488229794000004,100,0,100,True,Long-Only,0.02899,0.0
2021,9,2021-09-01,-0.042832028183000005,0.0,-0.042832028183000005,100,0,100,True,Long-Only,-0.047569,0.0
2021,10,2021-10-01,0.055167617413,0.0,0.055167617413,100,0,100,True,Long-Only,0.069144,0.0
2021,11,2021-11-01,-0.025622868284000004,0.0,-0.025622868284000004,100,0,100,True,Long-Only,-0.008334,0.0
2021,12,2021-12-01,0.068137778497,0.0,0.068137778497,100,0,100,True,Long-Only,0.043613,0.0001
2022,1,2022-01-01,-0.037566211418000005,0.0,-0.037566211418000005,100,0,100,True,Long-Only,-0.052585,0.0
2022,2,2022-02-01,-0.023191535774,0.0,-0.023191535774,100,0,100,True,Long-Only,-0.031361,0.0
2022,3,2022-03-01,0.020541244884,0.0,0.020541244884,100,0,100,True,Long-Only,0.035773,0.0001
2022,4,2022-04-01,-0.064663711508,0.0,-0.064663711508,100,0,100,True,Long-Only,-0.087957,0.0001
2022,5,2022-05-01,0.021495014739,0.0,0.021495014739,100,0,100,True,Long-Only,5.3e-05,0.0003
2022,6,2022-06-01,-0.08648724295499999,0.0,-0.08648724295499999,100,0,100,True,Long-Only,-0.08392,0.0006
2022,7,2022-07-01,0.066053680112,0.0,0.066053680112,100,0,100,True,Long-Only,0.091116,0.0008
2022,8,2022-08-01,-0.033724543716000005,0.0,-0.033724543716000005,100,0,100,True,Long-Only,-0.04244,0.0019
2022,9,2022-09-01,-0.093574508569,0.0,-0.093574508569,100,0,100,True,Long-Only,-0.093396,0.0019
2022,10,2022-10-01,0.103862867943,0.0,0.103862867943,100,0,100,True,Long-Only,0.079863,0.0023
2022,11,2022-11-01,0.068894817115,0.0,0.068894817115,100,0,100,True,Long-Only,0.053753,0.0029
2022,12,2022-12-01,-0.050787485851000014,0.0,-0.050787485851000014,100,0,100,True,Long-Only,-0.058971,0.0033
2023,1,2023-01-01,0.05029953010100001,0.0,0.05029953010100001,100,0,100,True,Long-Only,0.061753,0.0035
2023,2,2023-02-01,-0.034427692755,0.0,-0.034427692755,100,0,100,True,Long-Only,-0.026112,0.0034
2023,3,2023-03-01,0.006217199563000001,0.0,0.006217199563000001,100,0,100,True,Long-Only,0.035052,0.0036
2023,4,2023-04-01,0.001194877004,0.0,0.001194877004,100,0,100,True,Long-Only,0.014642,0.0035
2023,5,2023-05-01,-0.036044917786000004,0.0,-0.036044917786000004,100,0,100,True,Long-Only,0.002482,0.0036
2023,6,2023-06-01,0.063693973722,0.0,0.063693973722,100,0,100,True,Long-Only,0.064728,0.004
2023,7,2023-07-01,0.042337441426,0.0,0.042337441426,100,0,100,True,Long-Only,0.031139,0.0045
2023,8,2023-08-01,-0.015068509017,0.0,-0.015068509017,100,0,100,True,Long-Only,-0.017716,0.0045
2023,9,2023-09-01,-0.03524851955199999,0.0,-0.03524851955199999,100,0,100,True,Long-Only,-0.048719,0.0043
2023,10,2023-10-01,-0.028540412941000005,0.0,-0.028540412941000005,100,0,100,True,Long-Only,-0.02198,0.0047
2023,11,2023-11-01,0.072346479056,0.0,0.072346479056,100,0,100,True,Long-Only,0.089179,0.0044
2023,12,2023-12-01,0.043556300721999994,0.0,0.043556300721999994,100,0,100,True,Long-Only,0.044229,0.0043
2010,1,2010-01-01,-0.027133753361111113,0.022373325979999997,-0.04950707934111111,90,10,100,True,90/10 Long-Short,-0.036974,0.0
2010,2,2010-02-01,0.029815800391111112,0.05422111303999999,-0.02440531264888888,90,10,100,True,90/10 Long-Short,0.028514,0.0
2010,3,2010-03-01,0.05447615872666667,0.06717995843999999,-0.012703799713333325,90,10,100,True,90/10 Long-Short,0.058796,0.0001
2010,4,2010-04-01,0.023599299773333332,0.12831102751,-0.10471172773666668,90,10,100,True,90/10 Long-Short,0.014759,0.0001
2010,5,2010-05-01,-0.05811123814888888,-0.1206576215,0.06254638335111112,90,10,100,True,90/10 Long-Short,-0.081976,0.0001
2010,6,2010-06-01,-0.04259622908555556,-0.12196101094,0.07936478185444444,90,10,100,True,90/10 Long-Short,-0.053882,0.0001
2010,7,2010-07-01,0.048081669932222224,0.0646774935,-0.01659582356777778,90,10,100,True,90/10 Long-Short,0.068778,0.0001
2010,8,2010-08-01,-0.038307649896666664,-0.0645114868,0.02620383690333334,90,10,100,True,90/10 Long-Short,-0.047449,0.0001
2010,9,2010-09-01,0.09418875500666667,0.08644519705,0.007743557956666661,90,10,100,True,90/10 Long-Short,0.087551,0.0001
2010,10,2010-10-01,0.03504733782444444,-0.013532671460000001,0.04858000928444444,90,10,100,True,90/10 Long-Short,0.036856,0.0001
2010,11,2010-11-01,0.010768656695555556,0.008332873340000003,0.0024357833555555524,90,10,100,True,90/10 Long-Short,-0.00229,0.0001
2010,12,2010-12-01,0.05456177661333333,0.07101277626,-0.016450999646666666,90,10,100,True,90/10 Long-Short,0.0653,0.0001
2011,1,2011-01-01,0.01087694941777778,0.022983590869999997,-0.012106641452222218,90,10,100,True,90/10 Long-Short,0.022646,0.0001
2011,2,2011-02-01,0.04188463129333333,0.13541576519999998,-0.09353113390666665,90,10,100,True,90/10 Long-Short,0.031957,0.0001
2011,3,2011-03-01,0.013164567774444443,0.046200385979999994,-0.03303581820555555,90,10,100,True,90/10 Long-Short,-0.001047,0.0001
2011,4,2011-04-01,0.04191265221222223,0.05979443682,-0.01788178460777777,90,10,100,True,90/10 Long-Short,0.028495,0.0
2011,5,2011-05-01,0.005834757965555557,-0.0710316965,0.07686645446555557,90,10,100,True,90/10 Long-Short,-0.013501,0.0
2011,6,2011-06-01,-0.010420205407777777,-0.02455367104,0.014133465632222222,90,10,100,True,90/10 Long-Short,-0.018258,0.0
2011,7,2011-07-01,-0.026251302759999998,-0.07316779205,0.04691648929,90,10,100,True,90/10 Long-Short,-0.021474,0.0
2011,8,2011-08-01,-0.04999452786111111,-0.1070472961,0.057052768238888885,90,10,100,True,90/10 Long-Short,-0.056791,0.0001
2011,9,2011-09-01,-0.05882797438000001,-0.07177090019000001,0.012942925810000006,90,10,100,True,90/10 Long-Short,-0.071762,0.0
2011,10,2011-10-01,0.0907244866877778,0.11880107929000001,-0.028076592602222214,90,10,100,True,90/10 Long-Short,0.107723,0.0
2011,11,2011-11-01,0.01179260698,-0.09484649608,0.10663910305999999,90,10,100,True,90/10 Long-Short,-0.005059,0.0
2011,12,2011-12-01,0.014080903230000002,-0.02735475082999999,0.04143565405999999,90,10,100,True,90/10 Long-Short,0.008533,0.0
2012,1,2012-01-01,0.06619742026333333,0.12997406873,-0.06377664846666667,90,10,100,True,90/10 Long-Short,0.043583,0.0
2012,2,2012-02-01,0.03407771903483089,0.03204886579999999,0.002028853234830895,90,10,100,True,90/10 Long-Short,0.040589,0.0
2012,3,2012-03-01,0.024543013559999997,0.02821656332,-0.003673549760000002,90,10,100,True,90/10 Long-Short,0.031332,0.0
2012,4,2012-04-01,-0.00046610988333333376,0.004330921600000001,-0.0047970314833333345,90,10,100,True,90/10 Long-Short,-0.007497,0.0
2012,5,2012-05-01,-0.07013238865333332,-0.10884857925,0.03871619059666667,90,10,100,True,90/10 Long-Short,-0.062651,0.0001
2012,6,2012-06-01,0.029419929726666672,0.09086738379,-0.06144745406333334,90,10,100,True,90/10 Long-Short,0.039555,0.0
2012,7,2012-07-01,0.0006814346022222226,-0.04737346934000001,0.048054903942222234,90,10,100,True,90/10 Long-Short,0.012598,0.0
2012,8,2012-08-01,0.01829185496444444,0.06004247428,-0.04175061931555556,90,10,100,True,90/10 Long-Short,0.019763,0.0001
2012,9,2012-09-01,0.012587360535555555,0.03778635298000001,-0.02519899244444445,90,10,100,True,90/10 Long-Short,0.024236,0.0001
2012,10,2012-10-01,-0.005606402087777777,-0.09152003407,0.08591363198222222,90,10,100,True,90/10 Long-Short,-0.019789,0.0001
2012,11,2012-11-01,0.015253687833333333,-0.012815616169999993,0.028069304003333326,90,10,100,True,90/10 Long-Short,0.002847,0.0001
2012,12,2012-12-01,0.006997166143333335,-0.01262791436,0.019625080503333336,90,10,100,True,90/10 Long-Short,0.007068,0.0001
2013,1,2013-01-01,0.05107501008222222,0.06111078672999999,-0.010035776647777772,90,10,100,True,90/10 Long-Short,0.050428,0.0
2013,2,2013-02-01,0.018664477356666667,-0.00020553487999999884,0.018870012236666667,90,10,100,True,90/10 Long-Short,0.011061,0.0
2013,3,2013-03-01,0.051148261903333325,0.04758499787999999,0.003563264023333332,90,10,100,True,90/10 Long-Short,0.035988,0.0
2013,4,2013-04-01,0.01660416667222222,0.08360222436,-0.06699805768777778,90,10,100,True,90/10 Long-Short,0.018086,0.0
2013,5,2013-05-01,0.02474710245333334,0.011016302869999994,0.013730799583333345,90,10,100,True,90/10 Long-Short,0.020763,0.0
2013,6,2013-06-01,-0.0011695070255555555,-0.01953025752,0.018360750494444446,90,10,100,True,90/10 Long-Short,-0.014999,0.0
2013,7,2013-07-01,0.06444140180777778,0.15729478722999998,-0.0928533854222222,90,10,100,True,90/10 Long-Short,0.049462,0.0
2013,8,2013-08-01,-0.029150819553333332,0.0010861929699999997,-0.030237012523333332,90,10,100,True,90/10 Long-Short,-0.031298,0.0
2013,9,2013-09-01,0.04159673286,0.05779095728,-0.01619422442,90,10,100,True,90/10 Long-Short,0.029749,0.0
2013,10,2013-10-01,0.04385914189444444,-0.15510765591000003,0.19896679780444448,90,10,100,True,90/10 Long-Short,0.044596,0.0
2013,11,2013-11-01,0.029798997327777778,0.04295746245,-0.01315846512222222,90,10,100,True,90/10 Long-Short,0.028049,0.0
2013,12,2013-12-01,0.021021671676666666,-0.01780724871,0.03882892038666667,90,10,100,True,90/10 Long-Short,0.023563,0.0
2014,1,2014-01-01,-0.03385546044444444,0.11606421978,-0.14991968022444446,90,10,100,True,90/10 Long-Short,-0.035583,0.0
2014,2,2014-02-01,0.05036574392444444,0.08258664278000001,-0.03222089885555557,90,10,100,True,90/10 Long-Short,0.043117,0.0
2014,3,2014-03-01,0.01342942797111111,-0.15219590659999999,0.1656253345711111,90,10,100,True,90/10 Long-Short,0.006932,0.0
2014,4,2014-04-01,0.010349621677777782,-0.13346910551,0.14381872718777777,90,10,100,True,90/10 Long-Short,0.006201,0.0
2014,5,2014-05-01,0.020487693012222224,0.053566412630000004,-0.03307871961777778,90,10,100,True,90/10 Long-Short,0.02103,0.0
2014,6,2014-06-01,0.014011679705555554,0.14489290004999997,-0.1308812203444444,90,10,100,True,90/10 Long-Short,0.019058,0.0
2014,7,2014-07-01,-0.011121119729999998,-0.1125654457,0.10144432597,90,10,100,True,90/10 Long-Short,-0.01508,0.0
2014,8,2014-08-01,0.05065134440666666,0.14067042505000002,-0.09001908064333336,90,10,100,True,90/10 Long-Short,0.037655,0.0
2014,9,2014-09-01,-0.019555718555555553,-0.0589403619,0.03938464334444445,90,10,100,True,90/10 Long-Short,-0.015514,0.0
2014,10,2014-10-01,0.030286476602222216,0.11368207932,-0.0833956027177778,90,10,100,True,90/10 Long-Short,0.023201,0.0
2014,11,2014-11-01,0.032728138926666664,0.04119744511,-0.008469306183333337,90,10,100,True,90/10 Long-Short,0.024534,0.0
2014,12,2014-12-01,0.01337033561,-0.012543164550000003,0.025913500160000005,90,10,100,True,90/10 Long-Short,-0.004189,0.0
2015,1,2015-01-01,-0.021071014783333335,0.06764839663999997,-0.08871941142333331,90,10,100,True,90/10 Long-Short,-0.031041,0.0
2015,2,2015-02-01,0.048902184768888884,0.06272014499,-0.01381796022111112,90,10,100,True,90/10 Long-Short,0.054893,0.0
2015,3,2015-03-01,-0.005798699297777779,0.03679086811,-0.04258956740777778,90,10,100,True,90/10 Long-Short,-0.017396,0.0
2015,4,2015-04-01,0.006570170111111112,-0.06765756047,0.07422773058111111,90,10,100,True,90/10 Long-Short,0.008521,0.0
